V1,n.schools,match1,matchf,check
"<a href=../../../college/schools/profile.asp?T=20256>Indiana State University</a> (Terre Haute, Indiana), <a href=../../../college/schools/profile.asp?T=20052>Treasure Valley Community College</a> (Ontario, Oregon)",2,Indiana,Indiana State,
"<a href=../../../college/schools/profile.asp?T=20017>University of Kentucky</a> (Lexington, Kentucky), <a href=../../../college/schools/profile.asp?T=21375>Campbellsville University</a> (Campbellsville, Kentucky)",2,Campbell,Kentucky,
"<a href=../../../college/schools/profile.asp?T=20543>Florida Atlantic University</a> (Boca Raton, Florida), <a href=../../../college/schools/profile.asp?T=20282>Florida Institute of Technology</a> (Melbourne, Florida)",2,Florida,Florida Atlantic,
"<a href=../../../college/schools/profile.asp?T=20293>Virginia Tech</a> (Blacksburg, Virginia)",2,Virginia,Virginia Tech,
"<a href=../../../college/schools/profile.asp?T=20293>Virginia Tech</a> (Blacksburg, Virginia), <a href=../../../college/schools/profile.asp?T=20562>Indian River State College</a> (Fort Pierce, Florida)",2,Virginia,Virginia Tech,
"<a href=../../../college/schools/profile.asp?T=20353>University of South Florida</a> (Tampa, Florida)",2,Florida,South Florida,
"<a href=../../../college/schools/profile.asp?T=20022>Florida State University</a> (Tallahassee, Florida), <a href=../../../college/schools/profile.asp?T=20787>Broward College</a> (Fort Lauderdale, Florida)",2,Florida,Florida State,
"<a href=../../../college/schools/profile.asp?T=20644>University of California-San Diego</a> (San Diego, California), <a href=../../../college/schools/profile.asp?T=21038>Los Medanos College</a> (Pittsburg, California)",2,California,San Diego,
"<a href=../../../college/schools/profile.asp?T=20754>Palomar College</a> (San Marcos, California), <a href=../../../college/schools/profile.asp?T=20644>University of California-San Diego</a> (San Diego, California)",2,California,San Diego,
"<a href=../../../college/schools/profile.asp?T=20129>Illinois State University</a> (Normal, Illinois), <a href=../../../college/schools/profile.asp?T=22406>Heartland Community College</a> (Normal,IL)",2,Illinois,Illinois State,
"<a href=../../../college/schools/profile.asp?T=20981>Indiana University Southeast</a> (New Albany, Indiana), <a href=../../../college/schools/profile.asp?T=21516>Kentucky State University</a> (Frankfort, Kentucky)",2,Indiana,Kentucky,
"<a href=../../../college/schools/profile.asp?T=20056>Duquesne University</a> (Pittsburgh, Pennsylvania), <a href=../../../college/schools/profile.asp?T=20097>Rutgers University</a> (New Brunswick, New Jersey)",2,Duquesne,Rutgers,
"<a href=../../../college/schools/profile.asp?T=21090>High Point University</a> (High Point, North Carolina), <a href=../../../college/schools/profile.asp?T=21079>Tennessee Wesleyan College</a> (Athens, Tennessee)",2,High Point,Tennessee,
"<a href=../../../college/schools/profile.asp?T=20010>Long Beach State University</a> (Long Beach, California), <a href=../../../college/schools/profile.asp?T=20377>Cal Poly Pomona</a> (Pomona, California)",2,Cal Poly,Long Beach State,
"<a href=../../../college/schools/profile.asp?T=20122>Fordham University</a> (New York, New York), <a href=../../../college/schools/profile.asp?T=20599>Oklahoma City University</a> (Oklahoma City, Oklahoma)",2,Fordham,Oklahoma,
"<a href=../../../college/schools/profile.asp?T=20398>Kansas State University</a> (Manhattan, Kansas), <a href=../../../college/schools/profile.asp?T=21327>Angelo State University</a> (San Angelo, Texas)",2,Kansas,Kansas State,
"<a href=../../../college/schools/profile.asp?T=20182>University of Miami</a> (Miami, Florida), <a href=../../../college/schools/profile.asp?T=20041>Florida International University</a> (Miami, Florida)",2,Florida,Miami,
"<a href=../../../college/schools/profile.asp?T=20195>West Virginia University</a> (Morgantown, West Virginia)",2,Virginia,West Virginia,
"<a href=../../../college/schools/profile.asp?T=20494>University of Central Arkansas</a> (Conway, Arkansas), <a href=../../../college/schools/profile.asp?T=20559>Grayson County College</a> (Denison, Texas)",2,Arkansas,Central Arkansas,
"<a href=../../../college/schools/profile.asp?T=20066>University of Nebraska</a> (Lincoln, Nebraska), <a href=../../../college/schools/profile.asp?T=20024>Oral Roberts University</a> (Tulsa, Oklahoma)",2,Nebraska,Oral Roberts,
"<a href=../../../college/schools/profile.asp?T=20255>University of Nevada</a> (Reno, Nevada), <a href=../../../college/schools/profile.asp?T=22351>Western Nevada College</a> (Carson City, Nevada), <a href=../../../college/schools/profile.asp?T=20320>Dixie State College of Utah</a> (St. George, Utah)",2,Nevada,Utah,
"<a href=../../../college/schools/profile.asp?T=20015>University of Tennessee</a> (Knoxville, Tennessee), <a href=../../../college/schools/profile.asp?T=21224>Southern Polytechnic State University</a> (Marietta, Georgia)",2,Southern,Tennessee,
"<a href=../../../college/schools/profile.asp?T=20193>University of Texas</a> (Austin, Texas), <a href=../../../college/schools/profile.asp?T=20222>Central Arizona College</a> (Coolidge, Arizona)",2,Arizona,Texas,
"<a href=../../../college/schools/profile.asp?T=20439>University of Alabama-Birmingham</a> (Birmingham, Alabama), <a href=../../../college/schools/profile.asp?T=21901>Central Methodist University</a> (Fayette, Missouri)",2,Alabama,Alabama-Birmingham,
"<a href=../../../college/schools/profile.asp?T=20181>University of Massachusetts</a> (Amherst, Massachusetts), <a href=../../../college/schools/profile.asp?T=20692>East Stroudsburg University of Pennsylvania</a> (East Stroudsburg, Pennsylvania)",2,Massachusetts,Pennsylvania,
"<a href=../../../college/schools/profile.asp?T=20439>University of Alabama-Birmingham</a> (Birmingham, Alabama), <a href=../../../college/schools/profile.asp?T=21121>Coastal Alabama-Monroeville</a> (Monroeville, Alabama)",2,Alabama,Alabama-Birmingham,
"<a href=../../../college/schools/profile.asp?T=20091>University of South Carolina</a> (Columbia, South Carolina), <a href=../../../college/schools/profile.asp?T=20336>Troy University</a> (Troy, Alabama)",2,South Carolina,Troy,
"<a href=../../../college/schools/profile.asp?T=20413>North Dakota State University</a> (Fargo, North Dakota)",2,North Dakota,North Dakota State,
"<a href=../../../college/schools/profile.asp?T=20175>Eastern Kentucky University</a> (Richmond, Kentucky)",2,Eastern Kentucky,Kentucky,
"<a href=../../../college/schools/profile.asp?T=20115>Creighton University</a> (Omaha, Nebraska), <a href=../../../college/schools/profile.asp?T=20561>Hutchinson Community College</a> (Hutchinson, Kansas), <a href=../../../college/schools/profile.asp?T=20109>University of Central Missouri</a> (Warrensburg, Missouri)",2,Creighton,Missouri,
"<a href=../../../college/schools/profile.asp?T=20543>Florida Atlantic University</a> (Boca Raton, Florida), <a href=../../../college/schools/profile.asp?T=20787>Broward College</a> (Fort Lauderdale, Florida)",2,Florida,Florida Atlantic,
"<a href=../../../college/schools/profile.asp?T=20017>University of Kentucky</a> (Lexington, Kentucky), <a href=../../../college/schools/profile.asp?T=21174>Lower Columbia Community College</a> (Longview, Washington)",2,Columbia,Kentucky,
"<a href=../../../college/schools/profile.asp?T=20885>Eastern Oklahoma State College</a> (Wilburton, Oklahoma), <a href=../../../college/schools/profile.asp?T=20751>Southeastern Oklahoma State University</a> (Durant, Oklahoma)",2,Oklahoma,Oklahoma State,
"<a href=../../../college/schools/profile.asp?T=20249>Tennessee Technological University</a> (Cookeville, Tennessee), <a href=../../../college/schools/profile.asp?T=20668>Walters State Community College</a> (Morristown, Tennessee)",2,Tennessee,Tennessee Tech,
"<a href=../../../college/schools/profile.asp?T=20017>University of Kentucky</a> (Lexington, Kentucky), <a href=../../../college/schools/profile.asp?T=20175>Eastern Kentucky University</a> (Richmond, Kentucky)",2,Eastern Kentucky,Kentucky,
"<a href=../../../college/schools/profile.asp?T=20460>University of Nebraska-Omaha</a> (Omaha, Nebraska), <a href=../../../college/schools/profile.asp?T=22208>Southwest Minnesota State University</a> (Marshall, Minnesota)",2,Minnesota,Nebraska,
"<a href=../../../college/schools/profile.asp?T=20371>Arkansas State University</a> (Jonesboro, Arkansas), <a href=../../../college/schools/profile.asp?T=20133>Jefferson College</a> (Hillsboro, Missouri)",2,Arkansas,Arkansas State,
"<a href=../../../college/schools/profile.asp?T=22297>University of Tennessee-Martin</a> (Martin, Tennessee), <a href=../../../college/schools/profile.asp?T=20787>Broward College</a> (Fort Lauderdale, Florida)",2,Tennessee,Tennessee-Martin,
"<a href=../../../college/schools/profile.asp?T=20023>Texas A&M University</a> (College Station, Texas)",2,Texas,Texas A&M,
"<a href=../../../college/schools/profile.asp?T=20292>Furman University</a> (Greenville, South Carolina), <a href=../../../college/schools/profile.asp?T=20246>Mercer University</a> (Macon, Georgia)",2,Furman,Mercer,
"<a href=../../../college/schools/profile.asp?T=20131>Jacksonville State University</a> (Jacksonville, Alabama)",2,Jacksonville,Jacksonville State,
"<a href=../../../college/schools/profile.asp?T=20011>University of Minnesota</a> (Minneapolis, Minnesota), <a href=../../../college/schools/profile.asp?T=20980>Iowa Central Community College</a> (Fort Dodge, Iowa)",2,Iowa,Minnesota,
"<a href=../../../college/schools/profile.asp?T=20474>Western Illinois University</a> (Macomb, Illinois), <a href=../../../college/schools/profile.asp?T=20271>Illinois Central College</a> (East Peoria, Illinois)",2,Illinois,Western Illinois,
"<a href=../../../college/schools/profile.asp?T=20384>East Carolina University</a> (Greenville, North Carolina), <a href=../../../college/schools/profile.asp?T=20181>University of Massachusetts</a> (Amherst, Massachusetts)",2,East Carolina,Massachusetts,
"<a href=../../../college/schools/profile.asp?T=20846>Lipscomb University</a> (Nashville, Tennessee), <a href=../../../college/schools/profile.asp?T=20180>University of Maine</a> (Orono, Maine)",2,Lipscomb,Maine,
"<a href=../../../college/schools/profile.asp?T=20414>Northwest Missouri State University</a> (Maryville, Missouri)",2,Missouri,Missouri State,
"<a href=../../../college/schools/profile.asp?T=20219>Missouri State University</a> (Springfield, Missouri), <a href=../../../college/schools/profile.asp?T=22352>Drury University</a> (Springfield, Missouri)",2,Missouri,Missouri State,
"<a href=../../../college/schools/profile.asp?T=20021>Arizona State University</a> (Tempe, Arizona), <a href=../../../college/schools/profile.asp?T=20222>Central Arizona College</a> (Coolidge, Arizona)",2,Arizona,Arizona State,
"<a href=../../../college/schools/profile.asp?T=20952>Houston Baptist University</a> (Houston, Texas), <a href=../../../college/schools/profile.asp?T=21044>Midland College</a> (Midland, Texas)",2,Houston,Houston Baptist,
"<a href=../../../college/schools/profile.asp?T=20499>Ohio University</a> (Athens, Ohio), <a href=../../../college/schools/profile.asp?T=20077>Temple University</a> (Philadelphia, Pennsylvania)",2,Ohio,Temple,
"<a href=../../../college/schools/profile.asp?T=20216>Nicholls State University</a> (Thibodaux, Louisiana), <a href=../../../college/schools/profile.asp?T=20927>Central Alabama Community College</a> (Talladega, Alabama)",2,Alabama,Nicholls State,
"<a href=../../../college/schools/profile.asp?T=20521>California Baptist University</a> (Riverside, California), <a href=../../../college/schools/profile.asp?T=21400>College of the Desert</a> (Palm Desert, California)",2,California,California Baptist,
"<a href=../../../college/schools/profile.asp?T=20371>Arkansas State University</a> (Jonesboro, Arkansas)",2,Arkansas,Arkansas State,
"<a href=../../../college/schools/profile.asp?T=20566>Jacksonville University</a> (Jacksonville, Florida), <a href=../../../college/schools/profile.asp?T=20282>Florida Institute of Technology</a> (Melbourne, Florida)",2,Florida,Jacksonville,
"<a href=../../../college/schools/profile.asp?T=20659>University of Texas-Arlington</a> (Arlington, Texas)",2,Texas,Texas-Arlington,
"<a href=../../../college/schools/profile.asp?T=20169>Texas Tech University</a> (Lubbock, Texas)",2,Texas,Texas Tech,
"<a href=../../../college/schools/profile.asp?T=20334>The Citadel</a> (Charleston, South Carolina), <a href=../../../college/schools/profile.asp?T=20163>Seminole State College of Florida</a> (Altamonte Springs, Florida)",2,Florida,The Citadel,
"<a href=../../../college/schools/profile.asp?T=20458>University of Missouri</a> (Columbia, Missouri), <a href=../../../college/schools/profile.asp?T=20144>Miami-Dade College</a> (Miami,Florida), <a href=../../../college/schools/profile.asp?T=22050>Lee University</a> (Cleveland, Tennessee)",2,Miami,Missouri,
"<a href=../../../college/schools/profile.asp?T=20032>Rice University</a> (Houston, Texas), <a href=../../../college/schools/profile.asp?T=21057>Palm Beach Atlantic University</a> (West Palm Beach, Florida), <a href=../../../college/schools/profile.asp?T=20012>St. Petersburg College</a> (St. Petersburg, Florida)",2,Palm Beach Atlantic,Rice,
"<a href=../../../college/schools/profile.asp?T=20235>North Carolina State University</a> (Raleigh, North Carolina), <a href=../../../college/schools/profile.asp?T=21174>Lower Columbia Community College</a> (Longview, Washington)",2,Columbia,North Carolina,
"<a href=../../../college/schools/profile.asp?T=20116>Cypress College</a> (Cypress, California), <a href=../../../college/schools/profile.asp?T=20443>University of Central Florida</a> (Orlando, Florida)",2,Central Florida,Florida,
"<a href=../../../college/schools/profile.asp?T=20270>Central Michigan University</a> (Mount Pleasant, Michigan), <a href=../../../college/schools/profile.asp?T=21737>Taylor University</a> (Upland, Indiana)",2,Central Michigan,Michigan,
"<a href=../../../college/schools/profile.asp?T=20559>Grayson County College</a> (Denison, Texas), <a href=../../../college/schools/profile.asp?T=20093>Oklahoma State University</a> (Stillwater, Oklahoma)",2,Oklahoma,Oklahoma State,
